2.0101,0.22133,0.60308,0.01826,2638.9,1127.8,72.556,22.556
2.0101,0.22133,0.60308,0.012856,2638.9,1127.8,72.556,32.038
2.0101,0.22133,0.60308,0.010949,2638.9,1127.8,72.556,37.616
2.0101,0.22133,0.60308,0.020465,2638.9,1127.8,72.556,20.126
2.0101,0.22133,0.60308,0.01405,2638.9,1127.8,72.556,29.315
2.0101,0.22133,0.60308,0.011221,2638.9,1127.8,72.556,36.706
2.0101,0.22133,0.60308,0.016283,2638.9,1127.8,72.556,25.294
2.0101,0.22133,0.60308,0.014596,2638.9,1127.8,72.556,28.219
2.0101,0.22133,0.60308,0.010624,2638.9,1127.8,72.556,38.768
2.0101,0.22133,0.60308,0.01361,2638.9,1127.8,72.556,30.261
2.0101,0.22133,0.60308,0.011595,2638.9,1127.8,72.556,35.522
2.0101,0.22133,0.60308,0.01571,2638.9,1127.8,72.556,26.217
2.0101,0.22133,0.60308,0.017679,2638.9,1127.8,72.556,23.298
2.0101,0.22133,0.60308,0.012354,2638.9,1127.8,72.556,33.339
2.1206,0.2364,0.65763,0.020323,2638.9,1127.8,82.038,22.556
2.1206,0.2364,0.65763,0.014308,2638.9,1127.8,82.038,32.038
2.1206,0.2364,0.65763,0.012186,2638.9,1127.8,82.038,37.616
2.1206,0.2364,0.65763,0.022776,2638.9,1127.8,82.038,20.126
2.1206,0.2364,0.65763,0.015637,2638.9,1127.8,82.038,29.315
2.1206,0.2364,0.65763,0.012488,2638.9,1127.8,82.038,36.706
2.1206,0.2364,0.65763,0.018123,2638.9,1127.8,82.038,25.294
2.1206,0.2364,0.65763,0.016244,2638.9,1127.8,82.038,28.219
2.1206,0.2364,0.65763,0.011824,2638.9,1127.8,82.038,38.768
2.1206,0.2364,0.65763,0.015148,2638.9,1127.8,82.038,30.261
2.1206,0.2364,0.65763,0.012905,2638.9,1127.8,82.038,35.522
2.1206,0.2364,0.65763,0.017484,2638.9,1127.8,82.038,26.217
2.1206,0.2364,0.65763,0.019676,2638.9,1127.8,82.038,23.298
2.1206,0.2364,0.65763,0.013749,2638.9,1127.8,82.038,33.339
2.163,0.24316,0.68578,0.021144,2638.9,1127.8,87.616,22.556
2.163,0.24316,0.68578,0.014886,2638.9,1127.8,87.616,32.038
2.163,0.24316,0.68578,0.012679,2638.9,1127.8,87.616,37.616
2.163,0.24316,0.68578,0.023697,2638.9,1127.8,87.616,20.126
2.163,0.24316,0.68578,0.016269,2638.9,1127.8,87.616,29.315
2.163,0.24316,0.68578,0.012993,2638.9,1127.8,87.616,36.706
2.163,0.24316,0.68578,0.018855,2638.9,1127.8,87.616,25.294
2.163,0.24316,0.68578,0.016901,2638.9,1127.8,87.616,28.219
